pose_id,pose,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,x_left_shoulder_left_wrist,y_left_shoulder_left_wrist,z_left_shoulder_left_wrist,x_right_shoulder_right_wrist,y_right_shoulder_right_wrist,z_right_shoulder_right_wrist,x_left_hip_left_ankle,y_left_hip_left_ankle,z_left_hip_left_ankle,x_right_hip_right_ankle,y_right_hip_right_ankle,z_right_hip_right_ankle,x_left_hip_left_wrist,y_left_hip_left_wrist,z_left_hip_left_wrist,x_right_hip_right_wrist,y_right_hip_right_wrist,z_right_hip_right_wrist,x_left_shoulder_left_ankle,y_left_shoulder_left_ankle,z_left_shoulder_left_ankle,x_right_shoulder_right_ankle,y_right_shoulder_right_ankle,z_right_shoulder_right_ankle,x_left_hip_right_wrist,y_left_hip_right_wrist,z_left_hip_right_wrist,x_right_hip_left_wrist,y_right_hip_left_wrist,z_right_hip_left_wrist,x_left_elbow_right_elbow,y_left_elbow_right_elbow,z_left_elbow_right_elbow,x_left_knee_right_knee,y_left_knee_right_knee,z_left_knee_right_knee,x_left_wrist_right_wrist,y_left_wrist_right_wrist,z_left_wrist_right_wrist,x_left_ankle_right_ankle,y_left_ankle_right_ankle,z_left_ankle_right_ankle,x_left_hip_avg_left_wrist_left_ankle,y_left_hip_avg_left_wrist_left_ankle,z_left_hip_avg_left_wrist_left_ankle,x_right_hip_avg_right_wrist_right_ankle,y_right_hip_avg_right_wrist_right_ankle,z_right_hip_avg_right_wrist_right_ankle,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle
12,jumping_jacks_down,13.533827,6.989769,24.014624,111.62447,92.01698,136.54079,120.37159,4.340884,38.959206,-11.345715,-3.3654375,41.422653,-12.212019,-1.9828176,55.585995,5.195408,2.6536677,53.731117,18.801752,6.6681914,-1.6246254,-22.587296,-7.2685103,2.0220077,-23.707787,-4.310125,96.16983,16.436989,6.5567408,93.13176,30.29752,-16.533619,2.2368805,-25.504375,15.9333,-1.8394983,-20.790707,-18.420042,1.8574696,-5.422101,-8.696144,1.2759361,12.730487,-23.20181,3.861506,-2.91708,-4.628624,-1.640007,11.809754,-2.3426871,-26.980686,8.695944,2.3074212,-27.876562,2.4530163,-1.4570037,-61.08786,-41.113,-0.6682257,-63.200684,-37.68316,-0.07653037,-63.15818,-37.693523,0.4142412,-63.07901,-37.698673,-2.3835316,-62.98752,-38.035015,-2.9493337,-62.75494,-38.035095,-3.516557,-62.48794,-38.039062,1.227842,-61.09408,-19.905846,-4.4530807,-60.24328,-21.521347,-0.13533103,-57.96566,-34.72095,-2.5451367,-58.021267,-35.18007,6.9598618,-40.691273,-10.3432865,-8.535627,-39.293217,-12.394062,8.457936,-18.905153,-4.5483923,-9.962106,-17.047684,-9.970493,11.300746,-1.732068,-21.689001,-11.901065,2.1294382,-24.606081,11.857393,3.3083782,-25.97526,-12.303484,9.123598,-28.787214,11.537981,3.194115,-30.87078,-11.232573,9.176364,-33.548527,10.984152,1.3303925,-24.114185,-10.867723,6.9350085,-26.878088,4.6325545,-0.107442446,0.8982953,-4.6325545,0.107430354,-0.8982953,5.2714586,29.054605,-23.38613,-3.4246855,30.330542,-10.6556425,2.649737,55.478554,6.0937033,-1.9788868,53.838547,17.903458,1.8025514,57.19007,7.900789,-1.5704932,55.780018,19.530788,4.468113,66.18484,-13.64038,-1.8494457,61.439808,-0.8364687,40.80917,43.31623,55.863464,56.98755,23.606993,24.879286,97.65955,98.15526,30.476833,26.25847,19.29112,15.469849,23.701153,12.789999,28.444069,28.079248
13,jumping_jacks_down,8.812916,7.461587,18.01262,119.69123,114.15614,133.62923,122.01359,2.962431,37.586483,-5.897379,-2.2926779,40.718266,-7.753149,-1.9645925,54.228073,29.489048,3.0003195,53.068405,33.212826,5.627369,-3.2484934,-16.408386,-6.0976024,1.5613699,-18.972998,-4.6295304,95.06305,40.000053,6.805244,92.225296,44.43268,-15.41425,1.75952,-19.127321,14.944017,-3.4466436,-16.254063,-17.98328,1.7296143,-3.1708379,-8.764812,0.50143623,3.5715132,-21.041618,5.0080137,-2.718935,-4.351736,-0.96151733,3.569456,-1.8313885,-25.48979,-6.540331,1.5486412,-27.314888,-7.119915,-2.1758978,-61.80417,-39.340584,-1.1278749,-63.446255,-36.084324,-0.49485946,-63.45731,-36.093605,0.057734497,-63.444202,-36.099037,-2.8279939,-63.220303,-36.25038,-3.3702676,-63.096134,-36.251667,-3.898846,-62.93266,-36.258213,1.350693,-61.313335,-19.312967,-4.474192,-60.508736,-20.042728,-0.7538106,-59.142326,-33.351524,-3.0649579,-58.94644,-33.563046,7.323265,-40.93405,-10.4338455,-8.463245,-39.05782,-11.29701,8.392664,-19.214815,-3.1877751,-9.590617,-17.4852,-6.358613,10.285696,-3.3475685,-16.331224,-10.755923,1.660445,-19.05016,10.620336,1.1779877,-19.961775,-11.0775795,7.915628,-23.018667,10.35349,1.088284,-24.503653,-10.230915,8.235273,-28.048742,9.9181385,-0.33223134,-18.48692,-9.855766,5.9853363,-21.409634,4.658327,-0.099075094,0.07716164,-4.658321,0.099075094,-0.07716164,4.5624485,29.401022,-5.6185436,-4.2023644,29.902458,-2.0470304,2.6937346,54.128998,29.56621,-1.6580013,53.16748,33.135666,1.843275,55.67648,31.966862,-1.3048921,54.8639,35.622196,4.3620205,64.179596,13.005744,-1.3217012,60.716473,16.99783,38.161484,41.513187,61.758785,62.676544,17.648092,19.989828,103.239624,102.59668,24.628225,22.347204,18.342415,9.47782,21.799599,5.7099156,26.379145,28.27003
14,jumping_jacks_down,9.308122,7.9284534,40.927208,124.58426,91.836174,138.53922,126.40105,3.6070132,37.726864,-4.3427525,-2.6774826,41.594646,-5.325362,-2.2034073,54.602592,5.403328,3.518556,53.5894,29.874067,6.29427,-2.3974323,-17.00534,-6.314856,1.7245785,-18.448992,-4.890664,94.72688,18.065916,7.1559296,93.45947,42.997696,-15.677687,2.1499875,-17.944353,15.657101,-2.8228414,-17.50998,-18.349688,2.2597198,-2.0970845,-7.54072,2.717226,23.294659,-21.971956,4.54742,-0.9390125,-3.6408668,-0.58778,24.975378,-2.0454316,-26.10258,5.801007,1.39815,-27.656992,-5.7125382,-1.882977,-60.021557,-42.16173,-0.9374208,-62.235622,-38.97297,-0.24679741,-62.273453,-38.98474,0.32006276,-62.302773,-38.996834,-2.926438,-62.047554,-38.891533,-3.5528119,-61.900253,-38.894547,-4.1679773,-61.72641,-38.90258,1.4520686,-60.738953,-22.403166,-4.8609624,-59.54573,-21.890781,-0.3104519,-56.82958,-36.189972,-2.814467,-56.44475,-36.058483,7.3686748,-40.337006,-12.914907,-8.318786,-39.657368,-12.87131,8.876963,-19.863556,-5.5845966,-9.472725,-17.603836,-7.681681,10.975688,-2.6101427,-17.25766,-10.996268,1.9372772,-18.196672,11.22101,2.120187,-20.488186,-11.267187,8.299926,-21.485817,10.847119,2.1118824,-24.751919,-10.4291525,8.594726,-26.182302,10.376467,0.63878417,-19.254993,-10.070471,6.038795,-20.354435,4.681418,-0.21271035,-0.25231886,-4.681412,0.21269868,0.25231886,4.35308,28.192911,-24.108543,-3.18764,30.910137,-0.8138839,2.4780107,54.38988,5.151009,-1.1628562,53.8021,30.126387,1.9242837,55.53561,6.9721885,-0.7955672,54.98172,32.093143,4.034358,65.04038,-14.405012,-1.962984,64.25889,12.104634,38.146904,42.019554,54.913517,61.45457,18.290628,19.575926,96.55816,103.124596,23.925135,23.658245,18.606857,24.635075,22.457241,25.246206,26.817533,28.275381
15,jumping_jacks_down,10.022383,7.1427603,15.405666,123.48853,119.15521,131.93352,121.12701,1.6700535,40.643593,-6.739484,-1.1928988,43.136864,-7.502672,-2.1330407,57.747875,23.395052,2.301171,56.245155,34.556156,5.489597,0.26623932,-22.036972,-4.277736,3.5175912,-23.786142,-5.9525843,98.12523,38.69254,5.3860083,95.864426,50.839622,-13.387102,4.261669,-25.236715,14.598963,-0.47783884,-20.5864,-17.790272,2.857172,-4.722193,-7.459196,0.7203884,4.461672,-18.8767,3.99543,-3.1997433,-4.6751547,-0.7586403,9.710529,-1.678278,-29.007057,-0.6790398,0.9882827,-29.881372,-5.385006,-0.6589571,-60.386856,-47.584755,0.23033181,-62.52563,-44.43121,0.89174247,-62.55688,-44.44089,1.4528623,-62.56253,-44.44804,-1.547662,-62.345078,-44.781624,-2.0962956,-62.241005,-44.7836,-2.7055674,-62.08724,-44.78663,2.409814,-60.708874,-26.133707,-3.3287406,-59.78266,-27.718878,0.7446503,-57.21153,-40.80824,-1.6817079,-57.265972,-41.27024,8.374224,-40.749393,-14.572202,-7.6395235,-39.247234,-17.008757,9.207811,-19.346859,-6.3429193,-8.582461,-16.489687,-11.065112,10.044277,-0.10579976,-21.311686,-8.832422,3.8896303,-24.511429,10.4503,5.784495,-25.699932,-8.715829,10.299121,-29.048994,9.791968,5.615916,-30.69696,-7.941275,10.118109,-34.221542,9.261024,3.8511162,-23.628675,-7.725028,8.142511,-26.90286,4.5546803,-0.37203908,0.72528666,-4.554686,0.37203908,-0.72528666,4.2257385,31.676737,-5.796764,-3.2334573,32.397125,-1.3350918,2.4216397,57.375835,24.120338,-2.253515,56.617195,33.830868,1.8439286,58.963882,25.864681,-1.922255,57.958923,36.173363,2.5382624,67.4511,5.1124,-2.6120355,66.44866,16.152603,41.232407,43.80071,62.343365,66.05256,22.711994,24.422388,105.64614,108.64467,28.8837,25.241987,18.626762,8.72153,19.558414,10.804027,29.063501,30.3788
16,jumping_jacks_down,11.339336,11.458032,11.715611,136.06543,132.26811,127.048874,121.64635,3.192863,41.913673,-6.7045765,-2.0935364,43.43748,-5.9897327,-1.556247,60.587395,24.912449,2.5041757,63.908543,23.33543,6.835477,1.5976145,-25.942778,-6.3070064,3.755575,-24.936033,-5.198861,100.90346,44.15065,6.7176456,103.59045,42.28173,-14.717509,3.761298,-27.113256,15.245979,1.5918915,-23.765554,-20.312647,1.9669209,-2.5393925,-6.097044,-0.024269104,-2.536893,-21.552986,2.1636834,-1.1704788,-4.3500805,3.32687,-3.754242,-2.639615,-31.092505,0.5151646,1.9014153,-33.832058,0.8003013,-1.337135,-58.460598,-53.91763,-0.42914334,-60.701317,-51.17994,0.06968042,-60.66991,-51.187836,0.6168334,-60.617966,-51.191925,-2.1602306,-60.711258,-51.34873,-2.7838464,-60.645233,-51.3573,-3.2688162,-60.560078,-51.375996,1.5442226,-59.1901,-32.447987,-3.7183616,-58.94875,-33.23453,-0.11736301,-55.363457,-46.751793,-2.235001,-55.092102,-46.99686,7.8478723,-40.31892,-18.14959,-8.418715,-39.679043,-20.034912,10.316072,-18.675316,-9.642211,-9.996574,-16.708395,-12.181603,11.040735,1.594753,-24.854166,-10.512251,3.7584364,-26.024645,12.342032,7.916494,-29.237944,-11.507876,9.984867,-30.333155,11.889392,8.538637,-34.958286,-10.975265,10.450398,-37.010178,11.013551,6.450054,-27.374104,-10.247548,8.337465,-28.878292,4.2052584,-0.002861506,1.0886118,-4.2052445,0.002861506,-1.0886118,3.5779555,32.095116,-1.196472,-2.5190883,32.070847,-3.7333648,2.6490114,60.584534,26.00106,-1.7010689,63.911404,22.246819,2.0521536,64.38704,27.153599,-0.94199944,67.5202,23.427605,2.321149,71.64152,4.3644743,-2.227476,74.212456,-0.002054282,42.566437,43.898457,65.52774,68.08168,26.875711,25.994007,110.26249,112.08859,31.078629,28.280304,20.56504,6.603814,21.692919,6.6396985,31.208601,33.894897
17,jumping_jacks_down,20.700283,25.439981,13.544621,118.019,114.86001,121.26669,122.09457,2.879239,40.30628,-11.342327,-5.2436123,42.86405,-8.746401,-2.473403,56.56736,33.6191,1.6792023,62.56298,23.365017,7.167137,-0.6787379,-43.90855,-8.661435,3.853797,-39.59509,-6.761301,97.552376,66.18532,5.097025,101.573235,54.213707,-17.045422,3.0832434,-39.11233,15.551125,0.09181562,-44.391308,-19.937172,2.2266235,4.289074,-6.2650795,-1.3885899,-3.8059373,-24.212559,3.7619812,4.796219,-4.231382,5.225067,-9.771324,-2.346867,-27.944311,5.1447253,3.4911165,-33.20839,8.115037,-0.6700167,-59.70924,-71.40334,0.5051003,-61.867016,-68.42785,1.0770392,-61.727734,-68.43372,1.5593643,-61.57055,-68.44263,-1.4379683,-62.014698,-68.24574,-2.0257196,-62.00149,-68.262474,-2.5271456,-61.965786,-68.279045,2.6472552,-59.72715,-48.24347,-2.9701824,-59.81369,-47.38903,0.6489143,-56.156635,-63.77737,-1.7201347,-56.30829,-63.55775,8.479892,-40.59974,-32.807602,-7.6098166,-39.39553,-30.60731,10.602875,-18.841604,-26.946867,-9.334297,-16.61498,-22.657793,11.359131,-0.29346114,-44.14993,-12.853429,3.4685202,-39.35371,12.260645,5.7887735,-49.06126,-14.430843,9.042724,-44.56222,11.638095,6.2498817,-54.90138,-14.542511,9.61146,-51.15861,10.753608,3.973506,-46.80758,-13.582307,7.4229827,-42.409973,4.1919937,0.38527676,-0.24137947,-4.1919937,-0.38527676,0.24137947,3.38321,31.231339,-5.093267,-2.8818698,29.842749,-8.899204,1.7185906,56.952637,33.37772,-2.5127914,62.177704,23.606396,1.5303985,60.23032,35.801895,-1.878074,65.48731,25.407188,0.662425,68.40966,11.940639,-3.3351574,72.28689,-0.6930131,41.97064,44.060436,65.85004,66.80472,44.494823,40.714165,118.07911,115.24855,42.776478,47.03652,20.514503,7.4608684,24.968065,11.861058,28.51071,34.363335
18,jumping_jacks_down,17.912016,21.431551,15.853481,117.334785,116.36139,121.1025,124.034424,4.779149,43.009926,-8.4993725,-3.820056,42.463253,-6.331867,-1.4160933,55.6755,33.795124,3.0744019,60.555523,22.17326,8.3368435,1.7877772,-39.196213,-8.381389,3.691695,-35.92819,-4.973788,96.897644,64.49197,7.6357346,99.32709,51.76958,-16.418592,3.452511,-36.71774,16.374046,2.0269613,-38.406662,-20.027565,2.550085,1.7212887,-5.2454095,-2.1132584,-5.978739,-24.755436,1.6647338,2.4784737,-3.5467086,4.6408424,-12.411415,-3.4603748,-28.731636,2.7005444,2.6534934,-32.123608,6.8774643,-1.3480197,-59.11844,-68.519554,-0.4622756,-61.49162,-65.70457,0.05272487,-61.43855,-65.70995,0.5832566,-61.37655,-65.71527,-2.1382616,-61.503143,-65.72377,-2.735955,-61.443,-65.738625,-3.2482479,-61.344643,-65.754524,1.4165566,-59.939556,-45.973404,-3.8014941,-59.62835,-45.97668,-0.18630482,-56.006725,-60.947044,-2.2762468,-55.85359,-60.98012,7.576289,-41.10256,-30.302065,-8.579942,-38.89115,-29.991096,10.496121,-18.51663,-22.866518,-9.531445,-15.966545,-21.14523,12.355438,1.9073693,-38.801437,-12.399998,3.572103,-36.322964,13.409178,7.034491,-43.225086,-13.93038,9.155033,-40.931957,12.982678,7.817872,-48.840855,-13.922986,9.522382,-47.71429,12.226559,6.207926,-41.331,-12.91431,7.565023,-39.319683,4.0185947,0.11959202,0.3947753,-4.018609,-0.11959202,-0.3947753,3.5053344,29.648733,-3.8394954,-1.7400751,27.535475,-9.818234,2.6025014,55.79509,34.1899,-0.9442073,60.435932,21.778484,2.6045637,58.62482,36.59334,-0.45485374,63.581944,23.565643,1.8724064,67.20326,13.775778,-1.3034744,70.2639,-1.4282783,44.1014,43.102356,65.14504,64.560646,40.11287,37.077095,116.50367,112.268715,40.369324,41.800594,20.262505,8.22955,24.934832,13.717134,29.064997,32.95856
19,jumping_jacks_down,23.20038,23.909346,22.28629,109.99464,111.206375,125.787285,126.71264,3.3911104,43.924763,-6.205841,-4.206416,45.282017,-6.305687,-2.1496725,56.983078,35.34486,2.8474855,62.404602,13.876597,7.119462,3.2148705,-42.30742,-8.337017,5.9929175,-40.9485,-5.878024,97.69297,71.44644,6.9780865,101.693695,48.51941,-17.150227,6.2347026,-42.09539,15.932671,2.973085,-41.16053,-20.244524,3.2438374,0.73571205,-6.042396,-2.2600346,-11.080125,-24.269688,3.0198324,0.2120285,-3.8160505,5.663307,-22.615152,-2.4848948,-30.098976,3.48128,2.7447658,-34.19876,13.535952,-1.4981858,-60.197674,-75.27974,-0.43919104,-62.71909,-72.136215,0.04706708,-62.64817,-72.137184,0.5996258,-62.54424,-72.14204,-2.2858038,-62.657017,-72.11662,-2.9252625,-62.581062,-72.13654,-3.429563,-62.47155,-72.15048,1.614023,-60.80867,-51.58101,-4.040157,-60.525757,-51.704746,-0.22149128,-57.31737,-67.562004,-2.534286,-57.259876,-67.6216,8.134963,-40.830784,-35.528133,-8.537198,-39.168205,-35.21626,10.504123,-18.27455,-27.483862,-9.740401,-15.030712,-26.74815,11.526073,3.0939777,-41.733974,-12.743614,6.11381,-41.521946,12.666535,8.782136,-46.026333,-14.410603,12.352536,-46.37488,11.954776,9.213076,-51.74358,-14.421164,12.662917,-52.72981,11.138932,7.0250087,-44.232048,-13.435849,10.403742,-44.39168,4.4066114,-0.12089267,0.573445,-4.406597,0.12089267,-0.573445,4.028884,31.653759,-5.2069635,-2.0135121,29.393724,-16.287088,2.256939,56.862186,35.918304,-1.5591115,62.525494,13.303152,1.956683,60.34348,38.72789,-1.0054632,66.25833,14.807317,2.5859873,66.1943,17.029968,-2.1053948,72.13535,-11.57692,44.490414,45.912052,67.089134,63.992207,43.02255,42.216118,121.173676,112.89124,45.88054,44.236618,20.515957,12.821368,24.457762,23.623726,30.401354,36.882393
20,jumping_jacks_down,21.55824,19.65343,43.091595,97.2412,119.82621,125.721375,127.36093,1.6661234,43.83475,-7.4674587,-2.5742922,44.650826,-8.610306,-0.7064285,54.74452,42.506462,3.1327848,61.716934,6.3500457,5.558097,2.9959514,-37.04047,-6.569294,5.489688,-38.800163,-4.598402,95.58331,72.079475,7.1277866,100.87807,36.539906,-14.980457,4.8856306,-39.31746,13.96926,3.6000082,-36.523174,-18.546146,2.7533684,-1.1818047,-6.543114,-2.4933643,-24.12885,-20.538555,1.8896794,-2.276989,-4.57195,6.3683586,-36.67371,-2.4258342,-28.870235,-2.732997,1.7182546,-33.60331,16.22506,-0.95141304,-59.2947,-67.42195,0.04350355,-61.785378,-64.341736,0.5234159,-61.69568,-64.34558,1.049035,-61.575,-64.351204,-1.6356249,-61.847218,-64.438126,-2.2291384,-61.827164,-64.45413,-2.7380342,-61.79528,-64.47088,1.9500062,-60.0335,-44.472424,-3.2671437,-60.055386,-45.08821,0.14053893,-56.447983,-59.880573,-2.0005481,-56.40637,-60.08589,8.097555,-40.536777,-29.314363,-8.200583,-39.463173,-30.448505,9.780273,-18.320244,-22.015385,-8.765873,-15.566875,-23.19719,9.763679,3.2979727,-36.781822,-10.774876,5.187652,-39.05881,10.503611,9.474347,-41.052616,-11.894166,11.655519,-44.43702,9.7770405,10.444729,-46.149563,-11.582459,11.817959,-50.10524,9.082815,7.558774,-39.04088,-10.840196,9.497049,-41.62847,4.2055817,0.30202135,0.25864688,-4.2055817,-0.30203566,-0.25864688,3.6019251,29.546822,-0.1843127,-2.941189,27.053457,-24.313164,3.4991531,55.04654,42.76511,-1.0727967,61.414898,6.0913987,3.385881,58.4373,45.764744,-0.35011703,64.378975,7.7558928,3.7177727,64.82243,24.389595,-1.2659376,70.32228,-17.931995,44.497463,45.546246,69.312775,62.121796,37.574787,39.73342,119.80303,107.5284,42.35736,39.26885,18.786623,25.124306,20.75061,37.502262,29.100592,37.354885
21,jumping_jacks_down,22.58279,16.326681,10.143965,122.86026,113.65457,127.16758,125.653946,1.9994969,43.901352,-7.4623127,-0.7481251,44.596443,-8.345781,-3.1374397,56.64429,42.010612,2.259831,60.734737,31.209152,4.6287055,2.3410692,-35.47019,-5.938451,6.197738,-37.86479,-5.7666483,98.204575,70.018486,7.4501567,99.133446,60.728165,-14.445065,6.4475684,-39.08233,13.13532,2.0912392,-34.25265,-17.682251,5.795862,-3.6409664,-4.5004716,-2.5523014,-2.7433197,-19.07377,4.1064987,-3.6121407,-3.1093435,4.3402786,-12.018997,-0.74563265,-29.49268,-3.2702122,1.8393097,-33.466236,3.3278198,-2.8136935,-60.175167,-65.44317,-1.7431738,-62.37828,-62.253998,-1.042191,-62.288357,-62.26001,-0.47593665,-62.19259,-62.265594,-3.7494268,-62.477676,-62.435158,-4.3677044,-62.422,-62.450607,-4.73021,-62.367588,-62.472374,0.3079257,-60.675407,-42.575714,-5.1774545,-60.42552,-43.21879,-1.281968,-56.703915,-58.035965,-3.8228636,-56.720905,-58.260143,6.882523,-41.685192,-27.399107,-9.443625,-38.273785,-30.127779,8.572816,-19.500067,-19.642035,-9.109434,-13.704205,-23.283,8.88202,2.2161615,-34.86142,-10.191751,6.3226604,-38.47356,9.069846,8.383377,-39.64976,-11.052943,12.815454,-43.42247,8.563621,9.201408,-44.542282,-10.579694,12.950327,-49.54189,8.0192,6.853351,-37.149307,-9.902071,10.591693,-41.14254,4.2533145,-0.12490778,0.6087685,-4.2532997,0.124922305,-0.6087685,2.1020477,31.707615,-2.3251436,-2.398424,29.155313,-5.0684633,1.1158746,56.519382,42.61938,-1.9934688,60.85966,30.600384,0.74734014,59.165997,45.76296,-1.8353946,63.32426,32.940628,1.2176982,65.78272,24.290865,-2.0881445,66.92798,8.914581,44.575924,45.376804,70.59257,68.321495,35.84745,38.8255,120.74759,116.49401,42.1623,36.744442,18.960766,5.8561325,19.84237,13.151515,29.682796,33.681545
22,jumping_jacks_down,13.504084,7.4290915,13.189146,126.16326,119.14524,124.22537,115.6066,3.615837,44.793373,-3.300747,-3.8982973,45.088127,-5.8097343,-1.022116,63.035507,36.047684,1.3507979,62.758533,36.676373,6.942125,5.7058372,-26.831808,-7.7705846,4.1775208,-31.15056,-4.348404,102.12305,59.578743,5.2230854,103.66914,62.0172,-17.123564,3.9394891,-34.855343,16.295103,5.943869,-23.127024,-19.26406,-1.4303932,-8.930657,-8.077862,-0.03886795,-0.3266157,-24.06569,-1.7663484,-8.023537,-6.980065,-0.515007,-3.0760918,-2.9600043,-34.37067,-4.6079373,3.2098932,-33.46803,-2.7629066,-0.034914523,-59.996,-63.87722,0.97696966,-62.810307,-60.52386,1.5127769,-62.745796,-60.522133,1.943721,-62.626637,-60.523502,-0.922667,-62.619114,-61.177402,-1.6526208,-62.391376,-61.182987,-2.23798,-62.124485,-61.183167,2.807932,-60.778854,-38.73985,-3.1126077,-60.2815,-41.932182,1.1208876,-56.57671,-55.593925,-1.2124404,-56.442677,-56.54245,8.002777,-38.968525,-21.678669,-8.548777,-41.02963,-27.193218,9.250717,-15.688101,-9.180921,-10.013342,-17.118494,-18.111578,11.618614,5.8248467,-24.979416,-12.447074,4.0584984,-33.002953,12.160048,12.024557,-29.36963,-13.2455435,10.304469,-38.368347,11.8029,12.078355,-36.17997,-12.485346,10.7317505,-44.494896,11.437526,10.192215,-28.072628,-11.98229,8.890159,-35.8354,4.6764894,0.119009286,1.8523917,-4.6764894,-0.11902256,-1.8523917,4.542697,34.914047,-1.9245235,-3.5351653,34.87518,-2.2511392,3.6543734,63.15452,37.900074,-3.3256915,62.63951,34.823982,2.4988103,66.79972,40.5051,-2.6029966,66.1241,37.015297,4.2770753,72.85519,16.268848,-4.1619945,73.31561,11.739153,45.06013,45.62772,72.622,72.70223,28.296566,32.37578,118.311676,120.91611,39.033714,28.90881,21.281603,8.084556,25.429403,7.645187,34.804276,33.73494
23,jumping_jacks_down,14.007549,11.473495,11.603966,127.09831,118.75103,119.284546,102.475266,6.1167254,35.28934,-2.935051,-8.017479,38.422592,-3.1415615,-1.8149924,61.631683,32.422657,1.8085437,62.08502,34.996563,8.778958,-4.044703,-20.654789,-11.793771,-2.235607,-22.699951,-4.4772253,100.96573,50.142395,5.5848355,102.74322,54.554955,-20.46283,-2.3157809,-26.757523,17.448017,-3.964529,-16.597218,-20.754608,-0.73326874,-8.751152,-6.9303083,-1.0985794,-0.36034107,-29.241787,1.7289221,-6.1027336,-5.0455217,0.37316132,-1.4836655,-3.4819832,-28.79349,-5.883933,4.992614,-29.924706,-6.148307,0.005511073,-60.1454,-57.775723,0.9779905,-62.226685,-54.300453,1.4234881,-62.12637,-54.30375,1.9853221,-61.94101,-54.309982,-0.78440934,-61.99234,-55.13419,-1.5315129,-61.759197,-55.140175,-2.2123551,-61.48864,-55.144203,2.6783555,-59.94358,-32.640347,-3.246163,-59.65274,-36.438255,1.0761878,-56.855785,-49.580734,-1.3291062,-56.947636,-50.685738,6.996762,-39.293964,-15.690952,-8.110821,-40.69829,-21.587175,8.914191,-19.212946,-2.976227,-11.840417,-19.946215,-11.727379,13.113487,-4.0046225,-18.626003,-16.1283,-2.2757003,-24.728737,14.732869,0.14470097,-22.424498,-17.369179,3.9356635,-28.840866,14.9525795,0.6423675,-28.722467,-17.277006,4.9559183,-35.256187,13.999498,-0.7918987,-21.723186,-16.417099,2.5337958,-27.648628,4.334529,0.040080525,2.0287867,-4.334529,-0.040093374,-2.0287867,4.3155293,34.47258,-2.5376432,-2.614779,33.374,-2.8979843,2.5195365,61.671764,34.451443,-2.5259852,62.044926,32.967777,1.3462431,64.72319,36.732216,-2.3956592,65.3004,35.05021,2.6834297,71.47657,11.913301,-2.1348917,72.02808,10.020868,35.93559,39.375687,69.66338,71.29221,22.804605,25.678371,112.82014,116.46288,33.764706,24.405294,22.536062,7.026087,29.921808,5.272362,29.594086,30.955063
